district_id,eigen,rank
1010,3.4218858504484e-4,548
1011,3.2254553511996e-4,659
1012,2.0247514746133e-4,2081
1013,1.3286730011568e-4,3215
1014,6.769428666405699e-5,4265
1015,2.8030116436317e-4,972
1016,1.1423728287293e-4,3514
1017,1.6155451373876e-4,2745
1018,1.1373940901423e-4,3520
1019,2.2222214036413e-4,1698
1020,2.5054629674019e-4,1298
1021,6.315254321568231e-5,4339
1022,1.1313425961339e-4,3529
1023,1.1253209145091e-4,3539
1024,2.131125440709e-4,1928
1025,3.9778266258541e-4,339
1026,2.2667636280634e-4,1634
1027,2.0574238570429e-4,2037
1028,1.7864762955796e-4,2461
1029,2.3078752172342e-4,1574
1030,1.4102319822537e-4,3092
1031,5.966025290768565e-5,4379
1032,5.625220790465366e-5,4420
1033,1.6978823173227e-4,2611
1034,1.5394228826287e-4,2870
1035,8.09254723354704e-5,4067
1036,3.4673012687387e-4,519
1037,3.0823301405512e-4,765
1038,1.9666312128657e-4,2176
1039,8.038363186430611e-5,4074
1040,2.421676113252e-4,1426
1041,9.624037364136656e-5,3822
1042,2.0343362965406e-4,2067
1043,1.8466708351188e-4,2369
1044,4.0080646628483e-4,321
1045,1.8828434229697e-4,2302
1046,1.1153261244225e-4,3558
1047,1.0611411877628e-4,3651
1058,5.643727127436967e-5,4416
1059,1.3893466839346e-4,3121
1060,2.5033791041176e-4,1301
1061,3.5651755168762e-4,480
1062,4.6711677161059e-4,180
1063,2.80121810807e-4,975
1064,1.8060174651664e-4,2436
1065,1.7261677941443e-4,2562
1066,1.6931878513977e-4,2620
1067,1.2612158711089e-4,3317
1068,1.688908335007e-4,2626
1069,3.8704287752985e-4,377
1070,2.0933956089322e-4,1985
1071,1.9271144250421e-4,2238
1072,2.4277547840479e-4,1421
1073,1.4149430740323e-4,3080
1074,1.840241301733e-4,2382
1075,2.4673252667052e-4,1346
1076,2.2237698956025e-4,1696
1077,4.9127938900047e-4,150
1078,2.1630200281042e-4,1785
1079,2.1924080603023e-4,1747
1081,4.937586814453993e-5,4504
1082,7.637464243466066e-5,4137
1083,1.5195215626651e-4,2912
1084,2.1630200281042e-4,1785
1085,1.334294883038e-4,3205
1086,7.825257253036197e-5,4105
1087,1.4323749351594e-4,3045
1088,2.9860384916192e-4,831
1089,2.8159654922128e-4,961
1090,5.3301054698052e-4,108
1091,1.1903892913058e-4,3437
1092,2.9049049021231e-4,890
1093,1.7047113274255e-4,2600
1094,8.0570806857153e-5,4069
1095,3.244784466537355e-5,4629
1096,2.9450639412047e-4,858
1097,8.34803050607083e-5,4037
1098,1.5002824373709e-4,2937
1099,4.0305753607318e-4,317
1100,1.8211727509875e-4,2411
1101,3.3495552210444e-4,585
1102,2.8572526568211e-4,919
1103,7.023452295032655e-5,4237
1104,2.6140920475399e-4,1164
1105,2.0333339135178e-4,2070
1106,5.744947335858072e-5,4405
1107,7.687812977101242e-5,4126
1108,2.7814293995476e-4,999
1109,4.9934182382230656e-5,4494
1110,2.5568998335293e-4,1229
1111,8.972561206716942e-5,3923
1112,1.6345631202323e-4,2709
1113,1.6529495740546e-4,2677
1114,1.9814703812159e-4,2146
1115,2.4790219079145e-4,1333
1116,3.7443676959474026e-5,4596
1117,2.1630200281042e-4,1785
1118,1.185087628016e-4,3443
1119,1.3320336272679e-4,3208
1120,1.5527974063352e-4,2848
1121,1.0108981907126e-4,3731
1122,2.4151375320901e-4,1438
1123,1.011831057473e-4,3729
1124,2.7583350486834e-4,1025
1125,6.6947190547748e-4,39
1126,7.170748974140976e-5,4217
1127,5.3909285733615264e-5,4449
1128,1.1645908607465e-4,3481
1129,1.3142487571669e-4,3235
1130,1.2593548412664e-4,3320
1131,1.083462724761e-4,3610
1132,2.4825151298463e-4,1330
1133,5.8861118867667e-4,68
1134,1.3495606886043e-4,3187
1135,7.728634142545199e-5,4119
1136,1.4157232543277e-4,3078
1137,3.5325994834857e-4,491
1138,1.149095374429e-4,3498
1139,2.8057902568529e-4,968
1140,3.9329724106554e-4,356
1141,1.8869291461246e-4,2297
1142,3.5867726857549e-4,476
1143,5.3209208439768e-4,111
1144,2.0266528567188e-4,2079
1145,1.3485146556748e-4,3190
1146,7.399220275763728e-5,4180
1147,9.079116142223152e-5,3906
1148,1.0366548478638e-4,3690
1149,2.0586179089552e-4,2034
1150,2.0952212756267e-4,1981
1151,1.0256611868351e-4,3714
1152,3.0062229988885e-4,813
1153,2.1170160577535e-4,1954
1154,2.4633374410208e-4,1352
1165,4.5230208905772e-4,213
1166,4.533970706814623e-5,4535
1167,2.2277835089589e-4,1690
1168,3.4402895888171e-4,530
1169,2.8100126418001e-4,964
1170,1.0682579394936e-4,3637
1171,1.1102773559514e-4,3566
1172,1.951789343571e-4,2204
1173,3.3318039294196e-4,590
1174,4.0426592015061e-4,312
1175,1.0567811705277e-4,3655
1176,1.6962168700537e-4,2613
1177,1.0071849324786e-4,3747
1178,1.5277873334829e-4,2893
1179,1.561833461359e-4,2833
1180,2.4531707527687e-4,1373
1181,2.9220422007469e-4,877
1182,1.166082216035e-4,3478
1183,4.4920528363213394e-5,4540
1184,5.649176761799097e-5,4414
1185,1.016251816845e-4,3722
1186,1.8627836359772e-4,2341
1187,1.2977735608902e-4,3255
1188,2.4139208142902e-4,1440
1189,2.0177747152554e-4,2092
1190,1.0853066468387e-4,3608
1191,1.3133347271028e-4,3239
1192,7.414321598753581e-5,4176
1193,1.4247812606148e-4,3062
1194,1.1591491815746e-4,3486
1195,1.9092438557847e-4,2266
1196,1.2427233953439e-4,3348
1197,3.0321820764713e-4,792
1198,2.1404382017331e-4,1910
1199,3.634535039835e-4,457
1200,3.4388756831633e-4,532
1201,1.3932036753304e-4,3113
1202,3.2395393535673e-4,646
1203,8.65027876155438e-5,3984
1204,1.195182961962e-4,3427
1205,8.196872671199337e-5,4053
1206,2.4914562429031e-4,1318
1207,4.0031021344372e-4,325
1208,2.2332483427604e-4,1683
1209,2.3858054060418e-4,1470
1210,1.0685782935116e-4,3636
1211,3.1526949429931e-4,714
1212,3.272220108214e-4,625
1213,3.7779242841599e-4,402
1223,6.6967433166264e-4,38
1224,5.7654690173359e-4,78
1225,2.4457659900939e-4,1388
1226,7.586755246478248e-5,4142
1227,7.697179340390638e-5,4124
1228,4.340808849045152e-5,4548
1229,1.763539863325e-4,2493
1230,8.239163352748301e-5,4051
1231,8.006759474745963e-5,4083
1232,2.1233645293003e-4,1938
1233,3.0052206299338e-4,814
1234,2.1612856833433e-4,1881
1235,8.722573578287909e-5,3967
1236,1.8733656150348e-4,2317
1237,3.7480762458495754e-5,4595
1238,1.9507650206948e-4,2207
1239,7.585456138356551e-5,4143
1240,3.1654574015517e-4,704
1241,3.5531986732439696e-5,4610
1242,1.6132710152863e-4,2748
1243,4.645187102838971e-5,4531
1244,9.498731054237268e-5,3843
1245,3.0280994042365e-4,796
1246,2.1799620877752e-4,1770
1247,2.4440889630857e-4,1391
1248,2.9314878364445e-4,864
1249,9.85481081242041e-5,3778
1250,1.1341196248893e-4,3525
1251,6.0195605739413194e-5,4373
1252,5.3124332222240456e-5,4466
1253,1.1652927716431e-4,3479
1254,9.156524930295322e-5,3895
1255,6.0902660544125e-4,62
1256,3.2061687567919e-4,675
1257,1.0402469206682e-4,3683
1258,1.4232038687526e-4,3068
1259,6.184207009453573e-5,4358
1260,2.5984235033519e-4,1176
1261,2.4544901694937e-4,1372
1262,4.1303249950795e-4,281
1263,4.5771510828066e-4,204
1264,3.0140236320723e-4,805
1265,4.113728571477e-4,290
1266,1.7618268654684e-4,2495
1267,1.9885179220744e-4,2138
1268,2.3363157564315e-4,1536
1269,9.945867973497924e-5,3769
1270,1.5537127608759e-4,2846
1271,3.2711506690934e-4,626
1272,1.4530224348196e-4,3008
1273,4.8674504871121e-4,157
1274,3.170596616765e-4,701
1275,1.3798619877585e-4,3132
1276,3.6813519352694e-4,438
1277,1.0266009377647e-4,3712
1278,1.0209643430533e-4,3718
1279,1.6246625624918e-4,2724
1280,3.2430473501429e-4,644
1281,1.963242658036e-4,2184
1282,2.7808838288775e-4,1000
1283,1.5967942773589e-4,2772
1284,6.572009077063714e-5,4295
1285,2.7860642081987e-4,992
1286,6.1382332376965e-4,61
1287,2.2496563066423e-4,1655
1288,9.1105992846916e-4,6
1289,1.6755221277166e-4,2647
1290,2.9295349415236e-4,869
1291,7.443732364341744e-5,4172
1292,1.6820707193133e-4,2640
1293,3.909945378058537e-5,4584
1294,2.1251557217978e-4,1936
1295,2.1207903350275e-4,1945
1296,4.1672297689369e-4,268
1297,7.974154268451281e-5,4088
1299,9.26981824232531e-5,3874
1300,2.7941383703323e-4,985
1301,2.0348087834485e-4,2065
1302,1.1793660083742e-4,3449
1303,3.901395009700557e-5,4585
1304,5.4592596427686504e-5,4437
1305,2.4556650261475e-4,1369
1306,3.520111368186e-4,497
1307,1.0350881845259e-4,3697
1308,2.0109034933388e-4,2108
1309,5.6449044614781034e-5,4415
1310,2.3454737528066e-4,1521
1311,1.7419307003566e-4,2528
1312,9.693786582353115e-5,3802
1313,2.1826435520146e-4,1766
1314,4.490997580317672e-5,4541
1315,2.6704933262207e-4,1105
1316,5.7919974821964726e-5,4403
1317,8.770505080523808e-5,3957
1318,1.6767016905108e-4,2645
1319,7.211231850108129e-5,4210
1320,6.777474338782e-5,4264
1321,2.5572575403851e-4,1227
1322,8.587598276625392e-5,3999
1323,1.368169445278e-4,3150
1324,2.1280814345987e-4,1930
1325,6.92434275795e-4,27
1326,3.371522603795851e-5,4625
1327,2.0560100885118e-4,2040
1328,6.557918361216294e-5,4296
1329,3.1524849701706e-4,715
1330,1.5794114260675e-4,2803
1331,8.820445391962702e-5,3949
1332,4.9549755861157e-4,145
1333,5.956430357322831e-5,4382
1334,1.7070915164812e-4,2594
1335,2.6617906646685e-4,1115
1336,1.3402974707145e-4,3198
1337,1.9233196960955e-4,2246
1338,2.5261724010149e-4,1272
1339,1.5521081445985e-4,2849
1340,3.537334518852484e-5,4614
1341,3.4209423441587e-4,549
1342,3.0440776435692e-4,786
1343,3.256416464818e-4,636
1344,3.4946390032081e-4,505
1345,7.411212730652625e-5,4177
1346,1.2776622710764e-4,3291
1347,1.0660250666125e-4,3642
1348,9.736347705050614e-5,3795
1349,2.0939391818016e-4,1983
1350,8.258069130161404e-5,4046
1351,6.489437192793748e-5,4311
1352,1.1442225816857e-4,3507
1353,1.4911992233683e-4,2947
1366,2.5811629420131e-4,1197
1367,8.108899875334171e-5,4065
1368,1.7377403143704e-4,2537
1369,4.2285559918661e-4,254
1370,6.91167893958989e-5,4249
1371,2.3128456233515e-4,1566
1372,1.0024153435642e-4,3762
1373,1.2011912815858e-4,3416
1374,4.2859566008858256e-5,4557
1375,1.4164470170354e-4,3076
1376,6.55288708496489e-5,4297
1377,2.0321450360224e-4,2072
1378,1.6482922627903e-4,2683
1379,3.9004881702711e-4,370
1380,2.5874647671244e-4,1187
1381,4.3084663888399424e-5,4553
1382,1.0873849424357e-4,3604
1383,4.3537757908712e-4,231
1384,2.6360312169267e-4,1140
1385,2.2883694569493e-4,1603
1387,1.2754580654838e-4,3296
1388,1.2184853720077e-4,3388
1389,2.5108808638143e-4,1290
1390,4.9259565747194e-4,149
1400,2.4483961136857e-4,1383
1401,8.699625395823197e-5,3972
1402,1.6209383380191e-4,2732
1403,3.1347000284497e-4,729
1404,1.7391153518887e-4,2534
1405,5.567828879964e-4,88
1406,8.883049320875587e-5,3935
1407,1.208775852709e-4,3402
1408,4.8354169637409e-4,162
1409,5.230864774584e-4,117
1410,2.465182258827e-4,1350
1411,2.9982344076637e-4,820
1412,8.01484455468632e-5,4082
1413,3.0981206883638e-4,757
1414,1.2947678714467e-4,3262
1415,1.452165365328e-4,3011
1416,1.1035002176107e-4,3576
1417,1.0784382326433e-4,3619
1418,2.4347557804657e-4,1412
1419,9.669834255679856e-5,3813
1420,2.3822678697881e-4,1475
1421,2.5748501930493e-4,1204
1422,3.9784261562763e-4,337
1423,2.7621334838204e-4,1022
1424,1.9185723586089e-4,2252
1425,9.47418178892816e-5,3845
1426,1.0315711799231e-4,3706
1427,3.3707273478693e-4,577
1428,1.2938205784614e-4,3264
1429,3.2072176783615e-4,673
1430,6.217591482553514e-5,4353
1431,2.5570715230925e-4,1228
1432,5.8230553910216e-4,73
1433,2.1330609401246e-4,1925
1434,1.8245701979936e-4,2409
1435,1.6992686182455e-4,2607
1436,6.416194605789424e-5,4327
1437,1.6592540848323e-4,2672
1438,1.3897793305288e-4,3119
1439,6.38647926246032e-5,4333
1440,3.386097146874197e-5,4624
1441,1.426314287272e-4,3058
1442,6.8511908134829e-4,31
1443,5.322117158023477e-5,4461
1444,2.7419116587543e-4,1043
1445,1.3135139467291e-4,3237
1446,1.4763880364103e-4,2965
1447,2.0254245213152e-4,2080
1448,1.5288605604148e-4,2887
1449,8.485156751908163e-5,4019
1450,1.6664673894557e-4,2660
1451,1.7420120386382e-4,2527
1452,6.203314801291462e-5,4355
1453,1.5316938939031e-4,2884
1454,1.4343756128403e-4,3041
1455,8.942529515136965e-5,3927
1456,3.4308269323481e-4,544
1457,5.8304128145200807e-5,4397
1458,7.67662178553301e-5,4128
1459,1.2592410641688e-4,3321
1460,1.8365746467148e-4,2389
1461,2.0975638385242e-4,1979
1462,9.302614929624345e-5,3872
1463,2.0768251130753e-4,2007
1464,3.3452995761554e-4,586
1465,3.5890051664744765e-5,4604
1466,3.991892291222e-4,332
1467,5.2941036970867e-4,113
1468,1.2281784704077e-4,3373
1469,4.7817385649622e-4,170
1470,2.6523891448371e-4,1122
1471,1.8877542587814e-4,2295
1472,1.3492995083654e-4,3188
1473,1.3537097628231e-4,3177
1474,1.2310552173232e-4,3367
1475,7.298841354311966e-5,4198
1476,2.6874265019263e-4,1092
1477,5.377333227969562e-5,4453
1478,2.7487015060218e-4,1038
1479,4.6244899006428315e-5,4532
1480,1.3676668495189e-4,3152
1481,1.6188029273045e-4,2738
1482,1.2221063035349e-4,3384
1483,1.746832029994e-4,2518
1484,2.432628419615e-4,1415
1485,1.2130629728595e-4,3398
1486,2.9921510317445e-4,824
1487,2.7156277116705e-4,1068
1488,3.6948794662467e-4,433
1489,3.244784466537355e-5,4629
1490,3.3832188323206e-4,572
1491,2.152109594988e-4,1890
1492,2.4439116172664e-4,1393
1493,2.2768660928335e-4,1615
1494,1.3152799680712e-4,3233
1496,2.5144292360045e-4,1281
1497,3.5019437049372e-4,503
1498,5.0196838890392e-4,140
1499,1.2300236156962e-4,3369
1500,2.5634952357973e-4,1216
1501,3.6268295332558e-4,463
1502,1.2615527401217e-4,3315
1503,8.840506501196569e-5,3945
1504,1.8183402686963e-4,2415
1505,9.207329907885966e-5,3880
1506,6.2857332626777e-4,51
1507,7.381093140036994e-5,4184
1508,1.9465887610566e-4,2213
1509,1.8455736381299e-4,2374
1510,1.1724834422138e-4,3460
1511,2.1658356136905e-4,1782
1512,2.2279652069467e-4,1689
1513,1.6520272368952e-4,2678
1514,1.9948228884207e-4,2133
1515,7.456871512042426e-5,4167
1516,4.6471868680258e-4,182
1517,5.5283370511778e-4,91
1518,4.3481916182849e-4,233
1519,2.1630200281042e-4,1785
1520,4.2511434279967415e-5,4566
1521,1.378142031936e-4,3136
1522,1.0449405141736e-4,3677
1524,7.046002363161728e-5,4232
1525,4.136174297994e-4,278
1526,2.3006850138666e-4,1589
1527,2.0058497556427e-4,2114
1528,2.6230085883512e-4,1157
1529,3.4995780399199e-4,504
1530,2.1139966586759e-4,1956
1531,3.1854206827343e-4,687
1532,1.1296967742309e-4,3534
1533,1.3754736253729e-4,3141
1534,6.201146815687514e-5,4356
1535,2.0237692327986e-4,2084
1537,1.446111341491e-4,3020
1538,2.1404469715867e-4,1909
1539,2.0071177687028e-4,2111
1540,3.3413087905593e-4,588
1541,2.5434091994249e-4,1242
1542,2.1630200281042e-4,1785
1543,4.318569724393227e-5,4552
1544,1.2681116003551e-4,3308
1545,7.382219919545414e-5,4183
1546,3.496854370859531e-5,4616
1548,1.0173309125524e-4,3720
1549,2.6730928331336e-4,1104
1550,3.6674704892589e-4,447
1551,5.40830093142064e-5,4445
1552,3.3763975992234e-4,575
1553,8.154091781415941e-5,4058
1554,1.8609401237643e-4,2342
1555,6.71147851250832e-5,4276
1556,1.6980949172854e-4,2610
1557,6.7648026748845e-4,34
1558,9.1120279170348807e-05,3900
1559,6.785378258044708e-5,4262
1560,2.3565934389202e-4,1502
1561,4.3815128524589707e-5,4545
1562,1.0545528752415e-4,3662
1563,1.9580280197635e-4,2193
1564,3.244784466537355e-5,4629
1565,1.7055636107239e-4,2599
1566,2.5105109165491e-4,1291
1567,1.1687655201823e-4,3469
1568,1.0075978321985e-4,3742
1570,2.5840821714522e-4,1192
1571,3.3336850123627e-4,589
1572,2.5987423917496e-4,1175
1573,4.687397735444976e-5,4527
1574,1.5978797013132e-4,2769
1575,3.625981457903e-4,464
1576,1.8846580265388e-4,2300
1577,2.5278497660502e-4,1268
1578,1.3287361404576e-4,3214
1579,1.0513077911219e-4,3665
1580,1.2896770300994e-4,3274
1581,6.101980364384304e-5,4369
1582,2.0067845622012e-4,2112
1583,3.0041554228651e-4,815
1584,2.86384561242e-4,916
1585,3.1239913067552e-4,733
1586,1.5224140557971e-4,2905
1587,6.607704533724876e-5,4291
1588,3.2770767858133e-4,624
1589,4.587094462738024e-5,4533
1590,8.746902929689999e-5,3962
1591,3.168916726731e-4,703
1592,9.250919578292086e-5,3876
1614,8.565681897973178e-5,4001
1615,5.59345831789603e-5,4423
1616,1.2401038702469e-4,3351
1617,4.984458631896278e-5,4497
1618,6.230622326068e-4,56
1619,9.7247006964252e-4,3
1620,3.5704088669267e-4,479
1621,6.738575952815404e-5,4273
1622,9.118041314201113e-5,3899
1623,2.4693666381721e-4,1342
1624,2.5508495681904e-4,1232
1625,2.2046651592088e-4,1723
1626,6.953612724488477e-5,4245
1628,3.4869954263906366e-5,4617
1629,3.244784466537355e-5,4629
1630,8.624056994035082e-5,3992
1726,2.3225575234957e-4,1553
1727,7.927074117224086e-5,4093
1728,3.2640474266236e-4,630
1729,1.4313186447591e-4,3048
1730,7.053940969715757e-5,4231
1731,3.5645352119884e-4,482
1732,6.456606159818545e-5,4320
1733,2.3490029570072e-4,1516
1734,7.9701754423329e-4,14
1735,1.9056085016535e-4,2274
1736,9.89259080225702e-5,3774
1737,3.868950342180586e-5,4588
1738,1.1224134683261e-4,3545
1739,2.1630200281042e-4,1785
1740,6.510279501059279e-5,4307
1741,3.580031133851849e-5,4608
1742,2.2881284913955e-4,1605
1743,2.803317493878e-4,970
1744,3.072398747165e-4,770
1745,3.244784466537355e-5,4629
1746,2.2349650902992e-4,1680
1747,8.256888551982283e-5,4047
1757,4.337775584993287e-5,4549
1758,7.822551198847624e-5,4106
1759,2.4715995695079e-4,1341
1760,1.0169420782458e-4,3721
1761,2.3631526731647e-4,1497
1762,2.0747655374087e-4,2010
1763,1.5353249129933e-4,2878
1764,3.0091301032604e-4,811
1765,2.9605555006651e-4,851
1766,1.2262749054526e-4,3378
1767,1.221987915926e-4,3385
1768,2.7379742711214e-4,1050
1770,1.7940233207885e-4,2451
1771,2.1970436304443e-4,1735
1772,1.4301657298097e-4,3051
1773,1.14625168271e-4,3502
1774,6.117797874915784e-5,4365
1791,8.037348003321446e-5,4075
1792,2.0137902550036e-4,2104
1793,1.7327936782988e-4,2548
1794,5.920262917734172e-5,4387
1795,1.3984191236656e-4,3107
1796,1.7959375709829e-4,2449
1797,2.3614678624067e-4,1498
1798,2.3529736391801e-4,1508
1799,1.8437531168902e-4,2377
1800,2.298429886361e-4,1593
1801,3.2776034537982e-4,623
1802,2.0200400768873e-4,2090
1803,1.687007637242e-4,2630
1804,8.720462629425763e-5,3968
1805,3.1437882692534e-4,725
1806,3.405804666396e-4,560
1807,1.1789433209453e-4,3450
1808,1.4658215948687e-4,2987
1809,1.5622701372446e-4,2832
1810,8.322454666526257e-5,4040
1811,2.0505664506973e-4,2048
1812,2.5745152689717e-4,1205
1813,8.410829397188994e-5,4028
1814,8.367928883232267e-5,4033
1815,3.1934475933273e-4,683
1816,1.1354841226249e-4,3522
1817,1.6306067790585e-4,2714
1818,1.0146610508973e-4,3726
1819,1.7609816879265e-4,2499
1820,1.384608120351e-4,3125
1821,3.0998848078248e-4,753
1822,3.1834271751974e-4,690
1823,1.1221600093296e-4,3546
1824,8.513723063633796e-5,4013
1825,4.1370286694616e-4,276
1826,4.256002071252673e-5,4564
1827,2.3744830587169e-4,1484
1828,2.1499445690217e-4,1898
1829,1.4618691912078e-4,2995
1830,7.55580379325321e-5,4147
1831,1.4240796971065e-4,3065
1832,1.9659775326133e-4,2179
1833,2.0207205735697e-4,2088
1847,1.0286506984143e-4,3710
1848,1.0566566395113e-4,3656
1849,9.154338417227632e-5,3896
1850,1.8157044717334e-4,2419
1851,1.8301904509181e-4,2402
1852,2.9273739371431e-4,872
1853,2.1076746973916e-4,1968
1854,1.01096346408e-4,3730
1855,1.7461765678962e-4,2520
1856,6.52799192574776e-5,4303
1857,2.3468667398303e-4,1520
1858,2.5012593374872e-4,1304
1859,1.5354407506951e-4,2876
1860,2.0284942192126e-4,2075
1861,4.3901900752815e-4,225
1862,2.2944705844305e-4,1597
1863,2.0654858316928e-4,2024
1864,2.476653930125e-4,1336
1865,2.1105463784659e-4,1959
1866,1.2890815086451e-4,3275
1867,1.1108822256382e-4,3564
1868,4.0989293740145e-4,295
1869,2.9932288555286e-4,823
1870,2.021836492084e-4,2087
1871,1.7791266636996e-4,2471
1872,2.8569801409526e-4,920
1873,2.0093326441783e-4,2110
1874,1.0791255510386e-4,3616
1875,2.5839708476032e-4,1193
1876,3.1160328430103e-4,740
1877,1.5330897358511e-4,2881
1878,2.5315087862394e-4,1261
1879,6.658636302175976e-5,4283
1880,1.3731334498343e-4,3142
1881,1.7197801739154e-4,2572
1882,2.1625113858931e-4,1878
1883,2.3047382473965e-4,1581
1884,1.4686330414678e-4,2980
1885,2.6703431878624e-4,1106
1886,1.2112138907035e-4,3400
1887,2.4026405329982e-4,1453
1888,2.0006080085877e-4,2128
1889,2.6115405680635e-4,1166
1890,2.5597458417909e-4,1225
1891,1.5133897658143e-4,2922
1892,1.1450884152705e-4,3506
1900,2.4517057022532e-4,1376
1901,1.5286393162988e-4,2888
1902,3.4384873319425e-4,535
1903,1.2506142796235e-4,3331
1904,2.1339927363245e-4,1922
1905,1.3825625595861e-4,3129
1906,5.8087067172973e-4,75
1907,8.054107538880831e-5,4070
1908,1.5767178234545e-4,2807
1909,7.33149204670672e-5,4192
1910,4.0624802208079e-4,305
1911,1.1685639766808e-4,3470
1912,1.9987329799948e-4,2129
1913,1.8456995389893e-4,2373
1914,1.71537141524e-4,2579
1915,1.8341634396951e-4,2394
1916,1.5698267628459e-4,2820
1917,2.3429559263321e-4,1525
1918,1.0982690137394e-4,3584
1919,1.4959458056977e-4,2940
1920,1.3542044287543e-4,3175
1921,2.2370885401371e-4,1673
1922,2.4446766909902e-4,1390
1923,2.0512750307967e-4,2046
1924,1.9795448397697e-4,2151
1925,8.693858476137962e-5,3974
1926,1.4234606344609e-4,3066
1927,1.0860544894105e-4,3607
1928,1.8638356091194e-4,2339
1929,6.7238345026924e-4,35
1930,1.2070992412954e-4,3404
1931,5.8650081468044e-4,69
1932,7.675691637735928e-5,4129
1933,3.4678910250477e-4,518
1934,1.2983408575005e-4,3254
1935,5.655286058640338e-5,4412
1936,3.676711213108e-4,442
1937,1.4330696152599e-4,3043
1938,1.4644106812573e-4,2990
1939,1.785875623182e-4,2463
1940,6.6632472108786e-4,41
1941,1.2028836105589e-4,3413
1942,4.186543385188162e-5,4572
1943,2.0887368870871e-4,1992
1944,1.19760522176e-4,3424
1945,1.9661004299273e-4,2178
1946,3.0033278306665e-4,817
1947,3.4232823292846e-4,546
1948,5.541552109014259e-5,4428
1949,4.1282856654163e-4,282
1950,8.720459618337417e-5,3969
1951,3.2620948575417e-4,632
1952,3.9420837231317e-4,352
1953,2.5344520247001e-4,1255
1954,5.708293541858268e-5,4408
1955,1.8666505871216e-4,2331
1956,3.580176135666733e-5,4607
1957,3.7966734213988e-4,396
1958,2.0543129504846e-4,2042
1959,2.1882343885432e-4,1755
1960,1.0698877541585e-4,3633
1962,8.298318900004023e-5,4043
1963,2.3210799980999e-4,1556
1964,3.0862694631376e-4,764
1965,4.518197135147504e-5,4537
1966,5.2245312383437e-4,118
1967,7.405409233519642e-5,4179
1968,4.1171026547383e-4,289
1969,6.294137188110258e-5,4342
1970,1.7158631774441e-4,2578
1972,2.9094871833827e-4,883
1973,6.2035179201993e-4,58
1975,7.475174325192576e-5,4160
1976,3.6322082879698e-4,459
1977,8.4297860636555e-4,12
1978,3.709082328244003e-5,4599
1979,5.3864669532471e-4,103
1981,3.666154577796e-4,449
1982,1.1158385568653e-4,3556
1983,3.7152230522787e-4,423
1984,2.0154016472664e-4,2099
1985,1.6344487534028e-4,2710
1987,3.4594399301863175e-5,4618
1988,3.1347836259202e-4,728
1989,1.0069080451238e-4,3748
1990,1.9620493665051e-4,2185
1991,1.7636891132518e-4,2492
1992,1.7965903748893e-4,2448
1993,2.3302329871003e-4,1544
1994,1.3541557069555e-4,3176
1995,6.777902830839327e-5,4263
1996,5.651967343292788e-5,4413
1998,7.512927023037229e-5,4153
1999,3.1598858631343e-4,710
2000,2.6990190920253e-4,1080
2001,4.527632034932979e-5,4536
2002,2.2115842688184e-4,1713
2003,1.2550584447263e-4,3326
2004,1.0646077480689e-4,3647
2005,1.5269880200075e-4,2894
2006,3.687321308474187e-5,4601
2007,2.1630200281042e-4,1785
2008,1.8113982301251e-4,2431
2009,1.2721985835192e-4,3302
2010,3.0159133450605e-4,802
2011,2.1872118805958e-4,1757
2012,8.354687468911506e-5,4036
2013,2.531091717638e-4,1262
2014,3.1130996571029e-4,743
2015,4.678183886465849e-5,4529
2016,1.5673684070046e-4,2823
2017,3.244784466537355e-5,4629
2018,7.721941609992999e-5,4122
2019,9.682937334412598e-5,3808
2021,3.776188025586183e-5,4594
2022,2.2670173793764e-4,1633
2023,7.37954888278004e-5,4186
2024,6.870897703207296e-5,4253
2025,4.2968799251312715e-5,4556
2026,5.3194488122186e-4,112
2027,4.1691534939229e-4,267
2028,3.4830110262746e-4,509
2029,5.064717503837e-4,133
2030,5.4208885380333576e-5,4442
2031,2.3985145040667e-4,1458
2032,8.750351733948773e-5,3961
2033,5.528720994519858e-5,4430
2034,1.5965057334286e-4,2773
2035,4.0499988185697e-4,309
2036,7.741440364391797e-5,4117
2037,4.6851406431745e-4,179
2038,7.172419766137467e-5,4216
2039,1.5896679523751e-4,2784
2040,4.6874547366487e-4,178
2041,1.9352299543048e-4,2227
2062,3.7707649207651e-4,406
2063,2.2722207231593e-4,1623
2064,4.462735989519e-4,219
2065,1.2134858066079e-4,3397
2066,2.4606340700073e-4,1359
2067,9.838155631968012e-5,3781
2068,3.7627946883425e-4,409
2069,4.2639535519368e-4,249
2070,2.3395703836467e-4,1529
2071,7.853780440940472e-5,4103
2072,1.9710544843372e-4,2171
2073,2.5867568118521e-4,1189
2074,2.9740940218633e-4,842
2075,1.3600906549294e-4,3170
2076,1.5142462210227e-4,2921
2077,9.40917955775286e-5,3856
2078,9.930263634719069e-5,3770
2079,1.4841485578922e-4,2954
2080,8.529779825569065e-5,4010
2081,7.121206655028668e-5,4221
2082,7.326530926881989e-5,4193
2083,3.4746346857879e-4,513
2084,1.3725900237814e-4,3143
2085,1.539881914988e-4,2869
2086,6.469751427122774e-5,4313
2087,9.491149918105582e-5,3844
2088,6.917982909801192e-5,4248
2089,2.0990782412277e-4,1978
2090,4.850604132480596e-5,4512
2091,4.6248586831505e-4,187
2092,1.8271804446079e-4,2404
2093,4.0401952775813e-4,314
